BSL_Videos/business/business_002.mp4,,business
BSL_Videos/business/business_003.mp4,,business
BSL_Videos/business/business_004.mp4,,business
BSL_Videos/business_card/business_card_001.mp4,,business_card
BSL_Videos/busy/busy_001.mp4,,busy
BSL_Videos/busy/busy_002.mp4,,busy
BSL_Videos/busybody/busybody_001.mp4,,busybody
BSL_Videos/but/but_001.mp4,,but
BSL_Videos/but/but_002.mp4,,but
BSL_Videos/butcher/butcher_001.mp4,,butcher
BSL_Videos/butcher/butcher_002.mp4,,butcher
BSL_Videos/butter/butter_001.mp4,,butter
BSL_Videos/butterfly/butterfly_001.mp4,,butterfly
BSL_Videos/buy/buy_001.mp4,,buy
BSL_Videos/buy/buy_002.mp4,,buy
BSL_Videos/buyer/buyer_001.mp4,,buyer
BSL_Videos/by/by_001.mp4,,by
BSL_Videos/bye/bye_001.mp4,,bye
BSL_Videos/bygone/bygone_001.mp4,,bygone
BSL_Videos/cabbage/cabbage_001.mp4,,cabbage
BSL_Videos/cabinet/cabinet_001.mp4,,cabinet
BSL_Videos/cable/cable_001.mp4,,cable
BSL_Videos/cacdp/cacdp_001.mp4,,cacdp
BSL_Videos/cafe/cafe_001.mp4,,cafe
BSL_Videos/cairns/cairns_001.mp4,,cairns
BSL_Videos/calculate/calculate_001.mp4,,calculate
BSL_Videos/calculate/calculate_002.mp4,,calculate
BSL_Videos/calculator/calculator_001.mp4,,calculator
BSL_Videos/calendar/calendar_001.mp4,,calendar
BSL_Videos/calendar/calendar_002.mp4,,calendar
BSL_Videos/call/call_001.mp4,,call
BSL_Videos/call/call_002.mp4,,call
BSL_Videos/call/call_003.mp4,,call
BSL_Videos/call/call_004.mp4,,call
BSL_Videos/call/call_005.mp4,,call
BSL_Videos/call_off/call_off_001.mp4,,call_off
BSL_Videos/call_off/call_off_002.mp4,,call_off
BSL_Videos/call_out/call_out_001.mp4,,call_out
BSL_Videos/called/called_001.mp4,,called
BSL_Videos/called/called_002.mp4,,called
BSL_Videos/called/called_003.mp4,,called
BSL_Videos/called/called_004.mp4,,called
BSL_Videos/callisthenics/callisthenics_001.mp4,,callisthenics
BSL_Videos/calm/calm_001.mp4,,calm
BSL_Videos/calm/calm_002.mp4,,calm
BSL_Videos/calm/calm_003.mp4,,calm
BSL_Videos/calm_down/calm_down_001.mp4,,calm_down
BSL_Videos/calmness/calmness_001.mp4,,calmness
BSL_Videos/cambodia/cambodia_001.mp4,,cambodia
BSL_Videos/camel/camel_001.mp4,,camel
BSL_Videos/camera/camera_001.mp4,,camera
BSL_Videos/camera_film/camera_film_001.mp4,,camera_film
BSL_Videos/cameraman/cameraman_001.mp4,,cameraman
BSL_Videos/camp/camp_001.mp4,,camp
BSL_Videos/camp/camp_002.mp4,,camp
BSL_Videos/camp/camp_003.mp4,,camp
BSL_Videos/camp/camp_004.mp4,,camp
BSL_Videos/camping/camping_001.mp4,,camping
BSL_Videos/can/can_001.mp4,,can
BSL_Videos/can/can_002.mp4,,can
BSL_Videos/can/can_003.mp4,,can
BSL_Videos/canada/canada_001.mp4,,canada
BSL_Videos/canadian/canadian_001.mp4,,canadian
BSL_Videos/canal/canal_001.mp4,,canal
BSL_Videos/cancel/cancel_001.mp4,,cancel
BSL_Videos/cancel/cancel_002.mp4,,cancel
BSL_Videos/cancellation/cancellation_001.mp4,,cancellation
BSL_Videos/cancellation/cancellation_002.mp4,,cancellation
BSL_Videos/candle/candle_001.mp4,,candle
BSL_Videos/candy/candy_001.mp4,,candy
BSL_Videos/cane/cane_001.mp4,,cane
BSL_Videos/caning/caning_001.mp4,,caning
BSL_Videos/cannon/cannon_001.mp4,,cannon
BSL_Videos/cannot/cannot_001.mp4,,cannot
BSL_Videos/cannot/cannot_002.mp4,,cannot
BSL_Videos/cannot_believe/cannot_believe_001.mp4,,cannot_believe
BSL_Videos/cant/cant_001.mp4,,cant
BSL_Videos/cant/cant_002.mp4,,cant
BSL_Videos/cant_be_bothered/cant_be_bothered_001.mp4,,cant_be_bothered
BSL_Videos/cant_be_bothered/cant_be_bothered_002.mp4,,cant_be_bothered
BSL_Videos/cant_believe/cant_believe_001.mp4,,cant_believe
BSL_Videos/cant_face_it/cant_face_it_001.mp4,,cant_face_it
BSL_Videos/cap/cap_001.mp4,,cap
BSL_Videos/capable/capable_001.mp4,,capable
BSL_Videos/capsule/capsule_001.mp4,,capsule
BSL_Videos/captain/captain_001.mp4,,captain
BSL_Videos/captain/captain_002.mp4,,captain
BSL_Videos/captain/captain_003.mp4,,captain
BSL_Videos/captain/captain_004.mp4,,captain
BSL_Videos/captain/captain_005.mp4,,captain
BSL_Videos/captions/captions_001.mp4,,captions
BSL_Videos/captivate/captivate_001.mp4,,captivate
BSL_Videos/captive/captive_001.mp4,,captive
BSL_Videos/capture/capture_001.mp4,,capture
BSL_Videos/car/car_001.mp4,,car
BSL_Videos/car_accident/car_accident_001.mp4,,car_accident
BSL_Videos/car_park/car_park_001.mp4,,car_park
BSL_Videos/caravan/caravan_001.mp4,,caravan
BSL_Videos/caravan/caravan_002.mp4,,caravan
BSL_Videos/card/card_001.mp4,,card
BSL_Videos/card/card_002.mp4,,card
BSL_Videos/card/card_003.mp4,,card
BSL_Videos/card_game/card_game_001.mp4,,card_game
BSL_Videos/cardboard/cardboard_001.mp4,,cardboard
BSL_Videos/cardiff/cardiff_001.mp4,,cardiff
BSL_Videos/cardiff/cardiff_002.mp4,,cardiff
BSL_Videos/cardiff/cardiff_003.mp4,,cardiff
BSL_Videos/cardigan/cardigan_001.mp4,,cardigan
BSL_Videos/cards/cards_001.mp4,,cards
BSL_Videos/care/care_001.mp4,,care
BSL_Videos/care/care_002.mp4,,care
BSL_Videos/care/care_003.mp4,,care
BSL_Videos/care/care_004.mp4,,care
BSL_Videos/care_for/care_for_001.mp4,,care_for
BSL_Videos/care_for/care_for_002.mp4,,care_for
BSL_Videos/career/career_001.mp4,,career
BSL_Videos/carefree/carefree_001.mp4,,carefree
BSL_Videos/carefree/carefree_002.mp4,,carefree
BSL_Videos/careful/careful_001.mp4,,careful
BSL_Videos/careful/careful_002.mp4,,careful
BSL_Videos/carlisle/carlisle_001.mp4,,carlisle
BSL_Videos/carnival/carnival_001.mp4,,carnival
BSL_Videos/carol/carol_001.mp4,,carol
BSL_Videos/carpenter/carpenter_001.mp4,,carpenter
BSL_Videos/carpentry/carpentry_001.mp4,,carpentry
BSL_Videos/carpet/carpet_001.mp4,,carpet
BSL_Videos/carport/carport_001.mp4,,carport
BSL_Videos/carriage/carriage_001.mp4,,carriage
BSL_Videos/carry_bag/carry_bag_001.mp4,,carry_bag
BSL_Videos/carry_on/carry_on_001.mp4,,carry_on
BSL_Videos/carry_over_shoulder/carry_over_shoulder_001.mp4,,carry_over_shoulder
BSL_Videos/cart/cart_001.mp4,,cart
BSL_Videos/carton/carton_001.mp4,,carton
BSL_Videos/carton/carton_002.mp4,,carton
BSL_Videos/case/case_001.mp4,,case
BSL_Videos/cash/cash_001.mp4,,cash
BSL_Videos/cash/cash_002.mp4,,cash
BSL_Videos/cash/cash_003.mp4,,cash
BSL_Videos/cash/cash_004.mp4,,cash
BSL_Videos/cash/cash_005.mp4,,cash
BSL_Videos/cash/cash_006.mp4,,cash
BSL_Videos/castanets/castanets_001.mp4,,castanets
BSL_Videos/castle/castle_001.mp4,,castle
BSL_Videos/cat/cat_001.mp4,,cat
BSL_Videos/catalogue/catalogue_001.mp4,,catalogue
BSL_Videos/catch/catch_001.mp4,,catch
BSL_Videos/catch/catch_002.mp4,,catch
BSL_Videos/catch_up/catch_up_001.mp4,,catch_up
BSL_Videos/catching/catching_001.mp4,,catching
BSL_Videos/category/category_001.mp4,,category
BSL_Videos/caterer/caterer_001.mp4,,caterer
BSL_Videos/catering/catering_001.mp4,,catering
BSL_Videos/caterpillar/caterpillar_001.mp4,,caterpillar
BSL_Videos/cathedral/cathedral_001.mp4,,cathedral
BSL_Videos/catholic/catholic_001.mp4,,catholic
BSL_Videos/catholic/catholic_002.mp4,,catholic
BSL_Videos/catholic/catholic_003.mp4,,catholic
BSL_Videos/catholicism/catholicism_001.mp4,,catholicism
BSL_Videos/catholicism/catholicism_002.mp4,,catholicism
BSL_Videos/catholicism/catholicism_003.mp4,,catholicism
BSL_Videos/catholicism/catholicism_004.mp4,,catholicism
BSL_Videos/cattle/cattle_001.mp4,,cattle
BSL_Videos/caught_out/caught_out_001.mp4,,caught_out
BSL_Videos/cause/cause_001.mp4,,cause
BSL_Videos/caution/caution_001.mp4,,caution
BSL_Videos/cease/cease_001.mp4,,cease
BSL_Videos/cease/cease_002.mp4,,cease
BSL_Videos/cease/cease_003.mp4,,cease
BSL_Videos/cease/cease_004.mp4,,cease
BSL_Videos/ceiling/ceiling_001.mp4,,ceiling
BSL_Videos/ceiling_fan/ceiling_fan_001.mp4,,ceiling_fan
BSL_Videos/celebrate/celebrate_001.mp4,,celebrate
BSL_Videos/celebrate/celebrate_002.mp4,,celebrate
BSL_Videos/celebrate/celebrate_003.mp4,,celebrate
BSL_Videos/celebrate/celebrate_004.mp4,,celebrate
BSL_Videos/celebration/celebration_001.mp4,,celebration
BSL_Videos/celebration/celebration_002.mp4,,celebration
BSL_Videos/celebration/celebration_003.mp4,,celebration
BSL_Videos/celebration/celebration_004.mp4,,celebration
BSL_Videos/celebrity/celebrity_001.mp4,,celebrity
BSL_Videos/celebrity/celebrity_002.mp4,,celebrity
BSL_Videos/cement/cement_001.mp4,,cement
BSL_Videos/cemetery/cemetery_001.mp4,,cemetery
BSL_Videos/censor/censor_001.mp4,,censor
BSL_Videos/central/central_001.mp4,,central
BSL_Videos/centre/centre_001.mp4,,centre
BSL_Videos/centurion/centurion_001.mp4,,centurion
BSL_Videos/cereal/cereal_001.mp4,,cereal
BSL_Videos/certain/certain_001.mp4,,certain
BSL_Videos/certificate/certificate_001.mp4,,certificate
BSL_Videos/certificate/certificate_002.mp4,,certificate
BSL_Videos/chair/chair_001.mp4,,chair
BSL_Videos/chair/chair_002.mp4,,chair
BSL_Videos/chair/chair_003.mp4,,chair
BSL_Videos/chair/chair_004.mp4,,chair
BSL_Videos/chairman/chairman_001.mp4,,chairman
BSL_Videos/chairperson/chairperson_001.mp4,,chairperson
BSL_Videos/chairwoman/chairwoman_001.mp4,,chairwoman
BSL_Videos/challenge/challenge_001.mp4,,challenge
BSL_Videos/champion/champion_001.mp4,,champion
BSL_Videos/chance/chance_001.mp4,,chance
BSL_Videos/chance/chance_002.mp4,,chance
BSL_Videos/change/change_001.mp4,,change
BSL_Videos/change/change_002.mp4,,change
BSL_Videos/change_hats/change_hats_001.mp4,,change_hats
BSL_Videos/change_mind/change_mind_001.mp4,,change_mind
BSL_Videos/change_roles/change_roles_001.mp4,,change_roles
BSL_Videos/changeable/changeable_001.mp4,,changeable
BSL_Videos/changeover/changeover_001.mp4,,changeover
BSL_Videos/changeover/changeover_002.mp4,,changeover
BSL_Videos/channel/channel_001.mp4,,channel
BSL_Videos/chaos/chaos_001.mp4,,chaos
BSL_Videos/chaotic/chaotic_001.mp4,,chaotic
BSL_Videos/chapel/chapel_001.mp4,,chapel
BSL_Videos/chapel/chapel_002.mp4,,chapel
BSL_Videos/character/character_001.mp4,,character
BSL_Videos/character/character_002.mp4,,character
BSL_Videos/characteristically/characteristically_001.mp4,,characteristically
BSL_Videos/charge/charge_001.mp4,,charge
BSL_Videos/charge/charge_002.mp4,,charge
BSL_Videos/charge/charge_003.mp4,,charge
BSL_Videos/charge/charge_004.mp4,,charge
BSL_Videos/charge/charge_005.mp4,,charge
BSL_Videos/chart/chart_001.mp4,,chart
BSL_Videos/chart/chart_002.mp4,,chart
BSL_Videos/chase/chase_001.mp4,,chase
BSL_Videos/chat/chat_001.mp4,,chat
BSL_Videos/chat/chat_002.mp4,,chat
BSL_Videos/chat/chat_003.mp4,,chat
BSL_Videos/chat/chat_004.mp4,,chat
BSL_Videos/chatter/chatter_001.mp4,,chatter
BSL_Videos/chatter/chatter_002.mp4,,chatter
BSL_Videos/chatterbox/chatterbox_001.mp4,,chatterbox
BSL_Videos/chauffeur/chauffeur_001.mp4,,chauffeur
BSL_Videos/chauffeur/chauffeur_002.mp4,,chauffeur
BSL_Videos/cheap/cheap_001.mp4,,cheap
BSL_Videos/cheat/cheat_001.mp4,,cheat
BSL_Videos/cheat/cheat_002.mp4,,cheat
BSL_Videos/cheating/cheating_001.mp4,,cheating
BSL_Videos/check/check_001.mp4,,check
BSL_Videos/check-up/check-up_001.mp4,,check-up
BSL_Videos/checkers/checkers_001.mp4,,checkers
BSL_Videos/checking/checking_001.mp4,,checking
BSL_Videos/cheek/cheek_001.mp4,,cheek
BSL_Videos/cheeks/cheeks_001.mp4,,cheeks
BSL_Videos/cheeky/cheeky_001.mp4,,cheeky
BSL_Videos/cheer/cheer_001.mp4,,cheer
BSL_Videos/cheerful/cheerful_001.mp4,,cheerful
BSL_Videos/cheering/cheering_001.mp4,,cheering
BSL_Videos/cheerio/cheerio_001.mp4,,cheerio
BSL_Videos/cheese/cheese_001.mp4,,cheese
BSL_Videos/chef/chef_001.mp4,,chef
BSL_Videos/chef/chef_002.mp4,,chef
BSL_Videos/chefs_hat/chefs_hat_001.mp4,,chefs_hat
BSL_Videos/chelsea/chelsea_001.mp4,,chelsea
BSL_Videos/chemist/chemist_001.mp4,,chemist
BSL_Videos/chemist/chemist_002.mp4,,chemist
BSL_Videos/chemistry/chemistry_001.mp4,,chemistry
BSL_Videos/cheque/cheque_001.mp4,,cheque
BSL_Videos/cheque_book/cheque_book_001.mp4,,cheque_book
BSL_Videos/cherish/cherish_001.mp4,,cherish
BSL_Videos/cherry/cherry_001.mp4,,cherry
BSL_Videos/chess/chess_001.mp4,,chess
BSL_Videos/chess_player/chess_player_001.mp4,,chess_player
BSL_Videos/chester/chester_001.mp4,,chester
BSL_Videos/chew/chew_001.mp4,,chew
BSL_Videos/chew_up/chew_up_001.mp4,,chew_up
BSL_Videos/chewing/chewing_001.mp4,,chewing
BSL_Videos/chicken/chicken_001.mp4,,chicken
BSL_Videos/chicken/chicken_002.mp4,,chicken
BSL_Videos/chicken_pox/chicken_pox_001.mp4,,chicken_pox
BSL_Videos/chief/chief_001.mp4,,chief
BSL_Videos/child/child_001.mp4,,child
BSL_Videos/childhood/childhood_001.mp4,,childhood
BSL_Videos/children/children_001.mp4,,children
BSL_Videos/chill/chill_001.mp4,,chill
BSL_Videos/chill/chill_002.mp4,,chill
BSL_Videos/chilly/chilly_001.mp4,,chilly
BSL_Videos/chimney/chimney_001.mp4,,chimney
BSL_Videos/chimpanzee/chimpanzee_001.mp4,,chimpanzee
BSL_Videos/china/china_001.mp4,,china
BSL_Videos/china/china_002.mp4,,china
BSL_Videos/chinese/chinese_001.mp4,,chinese
BSL_Videos/chinese/chinese_002.mp4,,chinese
BSL_Videos/chips/chips_001.mp4,,chips
BSL_Videos/chocolate/chocolate_001.mp4,,chocolate
BSL_Videos/choices/choices_001.mp4,,choices
BSL_Videos/choir/choir_001.mp4,,choir
BSL_Videos/choke/choke_001.mp4,,choke
BSL_Videos/chop/chop_001.mp4,,chop
BSL_Videos/chop/chop_002.mp4,,chop
BSL_Videos/christ/christ_001.mp4,,christ
BSL_Videos/christen/christen_001.mp4,,christen
BSL_Videos/christen/christen_002.mp4,,christen
BSL_Videos/christen/christen_003.mp4,,christen
BSL_Videos/christening/christening_001.mp4,,christening
BSL_Videos/christening/christening_002.mp4,,christening
BSL_Videos/christening/christening_003.mp4,,christening
BSL_Videos/christian/christian_001.mp4,,christian
BSL_Videos/christian/christian_002.mp4,,christian
BSL_Videos/christian/christian_003.mp4,,christian
BSL_Videos/christian/christian_004.mp4,,christian
BSL_Videos/christianity/christianity_001.mp4,,christianity
BSL_Videos/christianity/christianity_002.mp4,,christianity
BSL_Videos/christianity/christianity_003.mp4,,christianity
BSL_Videos/christmas/christmas_001.mp4,,christmas
BSL_Videos/christmas/christmas_002.mp4,,christmas
BSL_Videos/christmas/christmas_003.mp4,,christmas
BSL_Videos/christmas/christmas_004.mp4,,christmas
BSL_Videos/christmas_tree/christmas_tree_001.mp4,,christmas_tree
BSL_Videos/chubby/chubby_001.mp4,,chubby
BSL_Videos/chuck/chuck_001.mp4,,chuck
BSL_Videos/chunk/chunk_001.mp4,,chunk
BSL_Videos/church/church_001.mp4,,church
BSL_Videos/church/church_002.mp4,,church
BSL_Videos/chute/chute_001.mp4,,chute
BSL_Videos/cigarette/cigarette_001.mp4,,cigarette
BSL_Videos/cinema/cinema_001.mp4,,cinema
BSL_Videos/cinema/cinema_002.mp4,,cinema
BSL_Videos/circle/circle_001.mp4,,circle
BSL_Videos/circuit/circuit_001.mp4,,circuit
BSL_Videos/circulate/circulate_001.mp4,,circulate
BSL_Videos/circulate/circulate_002.mp4,,circulate
BSL_Videos/circus/circus_001.mp4,,circus
BSL_Videos/circus/circus_002.mp4,,circus
BSL_Videos/cite/cite_001.mp4,,cite
BSL_Videos/city/city_001.mp4,,city
BSL_Videos/civic/civic_001.mp4,,civic
BSL_Videos/claim/claim_001.mp4,,claim
BSL_Videos/claim/claim_002.mp4,,claim
BSL_Videos/clap/clap_001.mp4,,clap
BSL_Videos/clapped_out/clapped_out_001.mp4,,clapped_out
BSL_Videos/clapped_out/clapped_out_002.mp4,,clapped_out
BSL_Videos/clapping/clapping_001.mp4,,clapping
BSL_Videos/clarify/clarify_001.mp4,,clarify
BSL_Videos/clash/clash_001.mp4,,clash
BSL_Videos/clash/clash_002.mp4,,clash
BSL_Videos/clash_with_two_appointments/clash_with_two_appointments_001.mp4,,clash_with_two_appointments
BSL_Videos/class/class_001.mp4,,class
BSL_Videos/class/class_002.mp4,,class
BSL_Videos/class/class_003.mp4,,class
BSL_Videos/classroom/classroom_001.mp4,,classroom
BSL_Videos/clean/clean_001.mp4,,clean
BSL_Videos/clean/clean_002.mp4,,clean
BSL_Videos/clean_forgot/clean_forgot_001.mp4,,clean_forgot
BSL_Videos/cleaner/cleaner_001.mp4,,cleaner
BSL_Videos/cleaner/cleaner_002.mp4,,cleaner
BSL_Videos/cleaning/cleaning_001.mp4,,cleaning
BSL_Videos/cleanliness/cleanliness_001.mp4,,cleanliness
BSL_Videos/cleanness/cleanness_001.mp4,,cleanness
BSL_Videos/clear/clear_001.mp4,,clear
BSL_Videos/clear/clear_002.mp4,,clear
BSL_Videos/clear_off/clear_off_001.mp4,,clear_off
BSL_Videos/clergy/clergy_001.mp4,,clergy
BSL_Videos/clergyman/clergyman_001.mp4,,clergyman
BSL_Videos/clerical_collar/clerical_collar_001.mp4,,clerical_collar
BSL_Videos/clever/clever_001.mp4,,clever
BSL_Videos/clever/clever_002.mp4,,clever
BSL_Videos/cleverness/cleverness_001.mp4,,cleverness
BSL_Videos/client/client_001.mp4,,client
BSL_Videos/cliff/cliff_001.mp4,,cliff
BSL_Videos/cliff_edge/cliff_edge_001.mp4,,cliff_edge
BSL_Videos/climate/climate_001.mp4,,climate
BSL_Videos/clock/clock_001.mp4,,clock
BSL_Videos/close/close_001.mp4,,close
BSL_Videos/close/close_002.mp4,,close
BSL_Videos/close/close_003.mp4,,close
BSL_Videos/close/close_004.mp4,,close
BSL_Videos/close/close_005.mp4,,close
BSL_Videos/close_door/close_door_001.mp4,,close_door
BSL_Videos/close_gate/close_gate_001.mp4,,close_gate
BSL_Videos/closed/closed_001.mp4,,closed
BSL_Videos/closed/closed_002.mp4,,closed
BSL_Videos/closeness/closeness_001.mp4,,closeness
BSL_Videos/closure/closure_001.mp4,,closure
BSL_Videos/cloth/cloth_001.mp4,,cloth
BSL_Videos/clothe/clothe_001.mp4,,clothe
BSL_Videos/clothes/clothes_001.mp4,,clothes
BSL_Videos/clothes_line/clothes_line_001.mp4,,clothes_line
BSL_Videos/clothes_peg/clothes_peg_001.mp4,,clothes_peg
BSL_Videos/clothing/clothing_001.mp4,,clothing
BSL_Videos/cloud/cloud_001.mp4,,cloud
BSL_Videos/cloudy/cloudy_001.mp4,,cloudy
BSL_Videos/clown/clown_001.mp4,,clown
BSL_Videos/club/club_001.mp4,,club
BSL_Videos/clueless/clueless_001.mp4,,clueless
BSL_Videos/clueless/clueless_002.mp4,,clueless
BSL_Videos/clutter/clutter_001.mp4,,clutter
BSL_Videos/coach/coach_001.mp4,,coach
BSL_Videos/coach/coach_002.mp4,,coach
BSL_Videos/coach/coach_003.mp4,,coach
BSL_Videos/coal/coal_001.mp4,,coal
BSL_Videos/coast/coast_001.mp4,,coast
BSL_Videos/coat/coat_001.mp4,,coat
BSL_Videos/coat_hanger/coat_hanger_001.mp4,,coat_hanger
BSL_Videos/cobbles/cobbles_001.mp4,,cobbles
BSL_Videos/coca_cola/coca_cola_001.mp4,,coca_cola
BSL_Videos/cochlear_implant/cochlear_implant_001.mp4,,cochlear_implant
BSL_Videos/cock/cock_001.mp4,,cock
BSL_Videos/cocktail/cocktail_001.mp4,,cocktail
BSL_Videos/coffee/coffee_001.mp4,,coffee
BSL_Videos/coffee/coffee_002.mp4,,coffee
BSL_Videos/coffin/coffin_001.mp4,,coffin
BSL_Videos/coincidence/coincidence_001.mp4,,coincidence
BSL_Videos/coke/coke_001.mp4,,coke
BSL_Videos/cola/cola_001.mp4,,cola
BSL_Videos/cold/cold_001.mp4,,cold
BSL_Videos/cold/cold_002.mp4,,cold
BSL_Videos/cold/cold_003.mp4,,cold
BSL_Videos/coldness/coldness_001.mp4,,coldness
BSL_Videos/collar/collar_001.mp4,,collar
BSL_Videos/collar/collar_002.mp4,,collar
BSL_Videos/colleague/colleague_001.mp4,,colleague
BSL_Videos/collect/collect_001.mp4,,collect
BSL_Videos/collection/collection_001.mp4,,collection
BSL_Videos/college/college_001.mp4,,college
BSL_Videos/collide/collide_001.mp4,,collide
BSL_Videos/collision/collision_001.mp4,,collision
BSL_Videos/colour/colour_001.mp4,,colour
BSL_Videos/colour/colour_002.mp4,,colour
BSL_Videos/column/column_001.mp4,,column
BSL_Videos/comb/comb_001.mp4,,comb
BSL_Videos/comb_hair/comb_hair_001.mp4,,comb_hair
BSL_Videos/combination/combination_001.mp4,,combination
BSL_Videos/combine/combine_001.mp4,,combine
BSL_Videos/come/come_001.mp4,,come
BSL_Videos/come_on/come_on_001.mp4,,come_on
BSL_Videos/come_to_mind/come_to_mind_001.mp4,,come_to_mind
BSL_Videos/come_up/come_up_001.mp4,,come_up
BSL_Videos/comedian/comedian_001.mp4,,comedian
BSL_Videos/comedy/comedy_001.mp4,,comedy
BSL_Videos/comedy/comedy_002.mp4,,comedy
BSL_Videos/comedy/comedy_003.mp4,,comedy
BSL_Videos/comfort/comfort_001.mp4,,comfort
BSL_Videos/comfortable/comfortable_001.mp4,,comfortable
BSL_Videos/comic/comic_001.mp4,,comic
BSL_Videos/comic/comic_002.mp4,,comic
BSL_Videos/comic/comic_003.mp4,,comic
BSL_Videos/coming/coming_001.mp4,,coming
BSL_Videos/command/command_001.mp4,,command
BSL_Videos/commence/commence_001.mp4,,commence
BSL_Videos/commence/commence_002.mp4,,commence
BSL_Videos/commencement/commencement_001.mp4,,commencement
BSL_Videos/commencement/commencement_002.mp4,,commencement
BSL_Videos/comment/comment_001.mp4,,comment
BSL_Videos/comment/comment_002.mp4,,comment
BSL_Videos/comment/comment_003.mp4,,comment
BSL_Videos/comment/comment_004.mp4,,comment
BSL_Videos/comments/comments_001.mp4,,comments
BSL_Videos/comments/comments_002.mp4,,comments
BSL_Videos/commercial/commercial_001.mp4,,commercial
BSL_Videos/commit/commit_001.mp4,,commit
BSL_Videos/commit/commit_002.mp4,,commit
BSL_Videos/commitment/commitment_001.mp4,,commitment
BSL_Videos/commitment/commitment_002.mp4,,commitment
BSL_Videos/committed/committed_001.mp4,,committed
BSL_Videos/committee/committee_001.mp4,,committee
BSL_Videos/committee/committee_002.mp4,,committee
BSL_Videos/common/common_001.mp4,,common
BSL_Videos/common/common_002.mp4,,common
BSL_Videos/common/common_003.mp4,,common
BSL_Videos/communicate/communicate_001.mp4,,communicate
BSL_Videos/communicate/communicate_002.mp4,,communicate
BSL_Videos/communication/communication_001.mp4,,communication
BSL_Videos/communication/communication_002.mp4,,communication
BSL_Videos/communism/communism_001.mp4,,communism
BSL_Videos/communist/communist_001.mp4,,communist
BSL_Videos/community/community_001.mp4,,community
BSL_Videos/commute/commute_001.mp4,,commute
BSL_Videos/commuter/commuter_001.mp4,,commuter
BSL_Videos/compact_disc/compact_disc_001.mp4,,compact_disc
BSL_Videos/companion/companion_001.mp4,,companion
BSL_Videos/company/company_001.mp4,,company
BSL_Videos/company/company_002.mp4,,company
BSL_Videos/comparable/comparable_001.mp4,,comparable
BSL_Videos/compare/compare_001.mp4,,compare
BSL_Videos/comparison/comparison_001.mp4,,comparison
BSL_Videos/compass/compass_001.mp4,,compass
BSL_Videos/compass/compass_002.mp4,,compass
BSL_Videos/compasses/compasses_001.mp4,,compasses
BSL_Videos/compassion/compassion_001.mp4,,compassion
BSL_Videos/compassion/compassion_002.mp4,,compassion
BSL_Videos/compassion/compassion_003.mp4,,compassion
BSL_Videos/compatible/compatible_001.mp4,,compatible
BSL_Videos/compel/compel_001.mp4,,compel
BSL_Videos/compel/compel_002.mp4,,compel
BSL_Videos/compensation/compensation_001.mp4,,compensation
BSL_Videos/compete/compete_001.mp4,,compete
BSL_Videos/competence/competence_001.mp4,,competence
BSL_Videos/competence/competence_002.mp4,,competence
BSL_Videos/competent/competent_001.mp4,,competent
BSL_Videos/competent/competent_002.mp4,,competent
BSL_Videos/competition/competition_001.mp4,,competition
BSL_Videos/competition/competition_002.mp4,,competition
BSL_Videos/competition/competition_003.mp4,,competition
BSL_Videos/competitor/competitor_001.mp4,,competitor
BSL_Videos/complain/complain_001.mp4,,complain
BSL_Videos/complaint/complaint_001.mp4,,complaint
BSL_Videos/complete/complete_001.mp4,,complete
BSL_Videos/complete/complete_002.mp4,,complete
BSL_Videos/complete/complete_003.mp4,,complete
BSL_Videos/complete/complete_004.mp4,,complete
BSL_Videos/complete/complete_005.mp4,,complete
BSL_Videos/complete/complete_006.mp4,,complete
BSL_Videos/complete/complete_007.mp4,,complete
BSL_Videos/complete/complete_008.mp4,,complete
BSL_Videos/complete_completion/complete_completion_001.mp4,,complete_completion
BSL_Videos/completed/completed_001.mp4,,completed
BSL_Videos/completion/completion_001.mp4,,completion
BSL_Videos/completion/completion_002.mp4,,completion
BSL_Videos/completion/completion_003.mp4,,completion
BSL_Videos/completion/completion_004.mp4,,completion
BSL_Videos/completion/completion_005.mp4,,completion
BSL_Videos/complex/complex_001.mp4,,complex
BSL_Videos/complicate/complicate_001.mp4,,complicate
BSL_Videos/complicated/complicated_001.mp4,,complicated
BSL_Videos/complication/complication_001.mp4,,complication
BSL_Videos/compound/compound_001.mp4,,compound
BSL_Videos/comprehend/comprehend_001.mp4,,comprehend
BSL_Videos/comprehend/comprehend_002.mp4,,comprehend
BSL_Videos/comprehension/comprehension_001.mp4,,comprehension
BSL_Videos/comprehension/comprehension_002.mp4,,comprehension
BSL_Videos/compress/compress_001.mp4,,compress
BSL_Videos/compulsory/compulsory_001.mp4,,compulsory
BSL_Videos/compulsory/compulsory_002.mp4,,compulsory
BSL_Videos/computer/computer_001.mp4,,computer
BSL_Videos/computer/computer_002.mp4,,computer
BSL_Videos/conceal/conceal_001.mp4,,conceal
BSL_Videos/conceited/conceited_001.mp4,,conceited
BSL_Videos/conceive/conceive_001.mp4,,conceive
BSL_Videos/concentrate/concentrate_001.mp4,,concentrate
BSL_Videos/concept/concept_001.mp4,,concept
BSL_Videos/conception/conception_001.mp4,,conception
BSL_Videos/concern/concern_001.mp4,,concern
BSL_Videos/concern/concern_002.mp4,,concern
BSL_Videos/concerned/concerned_001.mp4,,concerned
BSL_Videos/concerned/concerned_002.mp4,,concerned
